actual_dataset,parameters_names,n_estimators,max_samples,contamination,max_features,fit_execution_time,auc_execution_time,execution_time,ACC,Precision,Recall,F1_Score,AUC_ROC
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,30.354682445526123,140.1026418209076,170.45732426643372,0.9515235457063712,1.0,0.9030470914127424,0.9490538573508006,0.9699472840140884
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,30.66945195198059,143.05222082138062,173.7216727733612,0.9556786703601108,0.991044776119403,0.9196675900277008,0.9540229885057472,0.981802625823927
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,29.155380487442017,144.26173424720764,173.41711473464966,0.9501385041551248,0.9909365558912386,0.9085872576177284,0.9479768786127168,0.9913866529569294
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,31.48016810417176,140.08682703971863,171.56699514389038,0.9515235457063712,0.9851190476190476,0.9168975069252078,0.9497847919655666,0.9818179725447164
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,30.33314204216004,140.21849703788757,170.5516390800476,0.9570637119113572,1.0,0.9141274238227148,0.9551374819102748,0.96642904827311
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,31.67011260986328,147.10922813415527,178.77934074401855,0.961218836565097,1.0,0.922437673130194,0.9596541786743517,0.9646756854229174
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,32.624499559402466,138.33426976203918,170.95876932144165,0.961218836565097,0.9940652818991098,0.92797783933518,0.9598853868194844,0.9765003337911774
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,32.32191753387451,132.47354292869568,164.7954604625702,0.628808864265928,0.5817223198594025,0.9168975069252078,0.7118279569892473,0.9159536835966576
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,29.522446155548096,136.7617790699005,166.2842252254486,0.631578947368421,0.5837742504409171,0.9168975069252078,0.7133620689655172,0.9304640081030684
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,30.845536470413208,140.15181183815002,170.99734830856323,0.9349030470914128,0.95906432748538,0.9085872576177284,0.9331436699857752,0.9829075897207664
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,30.08775043487549,133.35494804382324,163.44269847869873,0.9570637119113572,0.9969879518072288,0.9168975069252078,0.9552669552669554,0.9836595790394488
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,30.672961711883545,132.95727229118347,163.63023400306702,0.9390581717451524,0.9788519637462236,0.8975069252077562,0.9364161849710982,0.9597915915316796
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-1.0,5.0,128.0,0.1,1.0,29.696192502975464,130.9500732421875,160.64626574516296,0.9598337950138505,0.9940476190476191,0.925207756232687,0.9583931133428982,0.9758212413962446
