actual_dataset,parameters_names,n_estimators,max_samples,contamination,max_features,fit_execution_time,auc_execution_time,execution_time,ACC,Precision,Recall,F1_Score,AUC_ROC
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,29.297282218933105,130.57026362419128,159.8675458431244,0.9598337950138504,0.997005988023952,0.922437673130194,0.958273381294964,0.9851904144381948
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,29.49277400970459,130.52965211868286,160.02242612838745,0.9570637119113572,1.0,0.9141274238227148,0.9551374819102748,0.9667973695720568
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,29.49512004852295,129.55157136917114,159.0466914176941,0.649584487534626,0.5971223021582733,0.9196675900277008,0.7241003271537622,0.9312773843049084
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,29.75457239151001,130.2303683757782,159.9849407672882,0.9556786703601108,0.993993993993994,0.9168975069252078,0.9538904899135446,0.9904965431511424
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,29.461132049560547,130.27382731437683,159.73495936393738,0.9529085872576176,0.9969604863221884,0.9085872576177284,0.9507246376811592,0.9913482861549556
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,29.37246870994568,136.17006659507751,165.5425353050232,0.9542936288088644,1.0,0.9085872576177284,0.9521044992743106,0.9700201809378382
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,32.84908199310303,131.80065274238586,164.6497347354889,0.9501385041551248,0.9909365558912386,0.9085872576177284,0.9479768786127168,0.9779697823067656
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,29.203251600265503,129.68820714950562,158.89145874977112,0.9529085872576176,1.0,0.9058171745152356,0.9505813953488372,0.9960098525947468
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,29.404314517974854,131.4172990322113,160.82161355018616,0.9570637119113572,0.9969879518072288,0.9168975069252078,0.9552669552669554,0.980371544110312
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,29.246680974960327,130.4467740058899,159.69345498085022,0.9487534626038782,0.9969325153374232,0.9002770083102493,0.9461426491994176,0.998346390834938
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,29.470486879348755,139.21631979942322,168.68680667877197,0.943213296398892,0.9878048780487804,0.8975069252077562,0.9404934687953556,0.9544432593365612
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,35.98441004753113,133.2613070011139,169.24571704864502,0.9542936288088644,0.9910179640718564,0.9168975069252078,0.9525179856115108,0.9820289899555712
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,29.693765878677368,130.49210691452026,160.18587279319763,0.9556786703601108,0.9969788519637462,0.9141274238227148,0.953757225433526,0.9616140146254248
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,29.83066272735596,129.59226155281067,159.42292428016663,0.9542936288088644,1.0,0.9085872576177284,0.9521044992743106,0.9913406127945612
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,29.381471395492557,131.80198860168457,161.18345999717712,0.9487534626038782,0.990909090909091,0.9058171745152356,0.9464544138929089,0.9830035067257004
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-256.0_max_features-0.5,5.0,256.0,0.1,0.5,29.292901754379272,129.59171104431152,158.8846127986908,0.9556786703601108,0.993993993993994,0.9168975069252078,0.9538904899135446,0.9929366717566623
