actual_dataset,parameters_names,n_estimators,max_samples,contamination,max_features,fit_execution_time,auc_execution_time,execution_time,ACC,Precision,Recall,F1_Score,AUC_ROC
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.3,5.0,128.0,0.1,0.3,27.74996662139893,33.1012077331543,60.85117435455322,0.9545454545454546,1.0,0.9166666666666666,0.9565217391304348,0.9865562725884548
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.3,5.0,128.0,0.1,0.3,28.312480926513672,34.75845789909363,63.0709388256073,1.0,1.0,1.0,1.0,0.9931361791269252
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.3,5.0,128.0,0.1,0.3,29.255432844161987,35.49415612220764,64.74958896636963,0.9545454545454546,1.0,0.9285714285714286,0.962962962962963,0.9748659080271024
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.3,5.0,128.0,0.1,0.3,29.84090137481689,35.76051568984985,65.60141706466675,0.9090909090909092,1.0,0.8571428571428571,0.923076923076923,0.9805096645974172
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.3,5.0,128.0,0.1,0.3,28.76758718490601,33.89348340034485,62.66107058525085,1.0,1.0,1.0,1.0,0.954942027762218
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.3,5.0,128.0,0.1,0.3,27.661765813827515,34.63406991958618,62.295835733413696,0.8181818181818182,0.9166666666666666,0.7857142857142857,0.8461538461538461,0.9651360870466004
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.3,5.0,128.0,0.1,0.3,28.262404441833496,33.37013101577759,61.63253545761109,0.9545454545454546,1.0,0.9,0.9473684210526316,0.9877034399674652
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.3,5.0,128.0,0.1,0.3,27.21292471885681,33.36754536628723,60.58047008514404,0.8181818181818182,1.0,0.7333333333333333,0.846153846153846,0.9873044252269396
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.3,5.0,128.0,0.1,0.3,27.73851728439331,33.434613943099976,61.173131227493286,0.9090909090909092,0.9375,0.9375,0.9375,0.9456112215222412
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.3,5.0,128.0,0.1,0.3,27.6412992477417,33.47270226478577,61.114001512527466,0.9545454545454546,1.0,0.9090909090909092,0.9523809523809524,0.9805211746380094
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.3,5.0,128.0,0.1,0.3,27.92097854614257,33.67538285255432,61.5963613986969,0.9545454545454546,1.0,0.9166666666666666,0.9565217391304348,0.9816261385348484
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.3,5.0,128.0,0.1,0.3,27.6394202709198,33.37096834182739,61.01038861274719,1.0,1.0,1.0,1.0,0.9767420446436108
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.3,5.0,128.0,0.1,0.3,27.58610939979553,33.14653539657593,60.73264479637146,0.9545454545454546,1.0,0.8888888888888888,0.9411764705882352,0.98919207188404
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.3,5.0,128.0,0.1,0.3,27.598814487457275,33.29770565032959,60.89652013778687,0.9545454545454546,1.0,0.9,0.9473684210526316,0.9948128083731708
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.3,5.0,128.0,0.1,0.3,27.704580783844,33.962013721466064,61.66659450531006,1.0,1.0,1.0,1.0,0.9854436353312206
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.3,5.0,128.0,0.1,0.3,27.562302589416504,32.516459465026855,60.07876205444336,0.9523809523809524,1.0,0.9090909090909092,0.9523809523809524,0.9663408046285707
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.3,5.0,128.0,0.1,0.3,27.664576053619385,33.131118059158325,60.79569411277771,0.9523809523809524,1.0,0.9166666666666666,0.9565217391304348,0.9805940715617592
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.3,5.0,128.0,0.1,0.3,27.866971015930176,33.32412242889404,61.19109344482422,0.8571428571428571,1.0,0.7857142857142857,0.88,0.9761320124922308
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.3,5.0,128.0,0.1,0.3,27.488879919052124,33.10888695716858,60.5977668762207,1.0,1.0,1.0,1.0,0.993531357187253
path_input_fan_id_06,n_estimator-5.0_contamination-0.1_max_samples-128.0_max_features-0.3,5.0,128.0,0.1,0.3,27.78788471221924,33.27658534049988,61.064470052719116,0.9047619047619048,1.0,0.8333333333333334,0.9090909090909091,0.9425380406841569
